CustomerID,PurchaseDays,TotalQuantity,TotalSpend,pattern_breaker,customer_type
15308.0,2,173,302.27,0,Normal Customer
15311.0,118,37720,59419.340000000004,1,Pattern Breaker
15312.0,5,513,921.1,0,Normal Customer
15313.0,1,25,52.0,0,Normal Customer
15314.0,1,313,327.97,0,Normal Customer
15315.0,3,838,551.54,0,Normal Customer
15316.0,1,100,165.0,0,Normal Customer
15318.0,1,642,312.62,0,Normal Customer
15319.0,1,175,204.5,0,Normal Customer
15320.0,1,326,267.13,0,Normal Customer
15321.0,4,1163,2650.73,0,Normal Customer
15322.0,2,365,602.97,0,Normal Customer
15325.0,1,232,162.29,0,Normal Customer
15326.0,1,386,311.71,0,Normal Customer
15327.0,1,116,208.75,0,Normal Customer
15329.0,5,476,1005.5,0,Normal Customer
15330.0,2,1312,714.96,0,Normal Customer
15332.0,4,652,1661.06,0,Normal Customer
15333.0,1,344,1028.56,0,Normal Customer
15334.0,3,274,351.67,0,Normal Customer
15335.0,1,80,173.97,0,Normal Customer
15339.0,3,414,557.57,0,Normal Customer
15341.0,1,812,2020.52,0,Normal Customer
15342.0,2,276,391.76,0,Normal Customer
15343.0,1,84,364.5,0,Normal Customer
15344.0,5,106,476.58,0,Normal Customer
15345.0,2,78,367.69,0,Normal Customer
15346.0,1,144,252.42000000000002,0,Normal Customer
15347.0,1,130,201.60000000000002,0,Normal Customer
15348.0,1,84,158.04,0,Normal Customer
15349.0,2,327,473.81,0,Normal Customer
15350.0,1,51,115.65,0,Normal Customer
15351.0,10,732,1862.14,0,Normal Customer
15353.0,2,343,777.02,0,Normal Customer
15355.0,2,45,277.05,0,Normal Customer
15356.0,10,1673,2766.5,0,Normal Customer
15358.0,28,6927,8234.8,0,Normal Customer
15360.0,1,223,427.93,0,Normal Customer
15361.0,1,336,418.92,0,Normal Customer
15363.0,2,143,318.05,0,Normal Customer
15364.0,2,493,913.19,0,Normal Customer
15365.0,9,758,1330.45,0,Normal Customer
15366.0,2,621,602.51,0,Normal Customer
15367.0,5,1055,1867.69,0,Normal Customer
15368.0,1,230,446.94000000000005,0,Normal Customer
15369.0,1,-1,-1592.49,0,Normal Customer
15370.0,8,828,2360.55,0,Normal Customer
15372.0,1,2924,2007.3999999999999,0,Normal Customer
15373.0,13,476,2213.11,0,Normal Customer
15374.0,1,126,168.0,0,Normal Customer
15376.0,3,619,1233.3600000000001,0,Normal Customer
15379.0,8,2293,3631.8900000000003,0,Normal Customer
15380.0,6,374,1682.3600000000001,0,Normal Customer
15381.0,2,171,596.85,0,Normal Customer
15382.0,8,4003,5927.86,0,Normal Customer
15384.0,3,593,635.76,0,Normal Customer
15385.0,1,161,316.88,0,Normal Customer
15386.0,1,446,394.14,0,Normal Customer
15388.0,1,88,140.54,0,Normal Customer
15389.0,1,400,500.0,0,Normal Customer
15392.0,5,1265,1515.73,0,Normal Customer
15393.0,2,150,231.86,0,Normal Customer
15394.0,4,910,2183.54,0,Normal Customer
15395.0,1,17,107.45,0,Normal Customer
15396.0,1,122,288.18,0,Normal Customer
15397.0,1,20,94.0,0,Normal Customer
15398.0,3,767,1339.63,0,Normal Customer
15399.0,3,611,815.77,0,Normal Customer
15400.0,6,360,666.7,0,Normal Customer
15402.0,2,694,626.77,0,Normal Customer
15405.0,1,193,349.1,0,Normal Customer
15406.0,5,236,426.61,0,Normal Customer
15407.0,4,558,1056.44,0,Normal Customer
15408.0,1,106,267.18,0,Normal Customer
15410.0,9,1200,3450.84,0,Normal Customer
15411.0,5,528,1346.38,0,Normal Customer
15412.0,1,108,190.53,0,Normal Customer
15414.0,3,443,774.9000000000001,0,Normal Customer
15415.0,1,575,572.8100000000001,0,Normal Customer
15416.0,5,2089,3974.37,0,Normal Customer
15417.0,1,284,508.8,0,Normal Customer
15419.0,1,230,135.86,0,Normal Customer
15421.0,4,500,950.36,0,Normal Customer
15422.0,2,38,97.7,0,Normal Customer
15423.0,1,101,43.5,0,Normal Customer
15424.0,2,554,383.34,0,Normal Customer
15426.0,7,663,1429.9,0,Normal Customer
15427.0,3,1013,1483.14,0,Normal Customer
15428.0,1,102,93.78,0,Normal Customer
15429.0,3,369,364.90000000000003,0,Normal Customer
15432.0,1,65,171.19,0,Normal Customer
15433.0,3,399,417.87,0,Normal Customer
15434.0,6,638,997.48,0,Normal Customer
15435.0,1,54,149.29,0,Normal Customer
15436.0,3,613,1122.53,0,Normal Customer
15437.0,1,79,200.16,0,Normal Customer
15438.0,1,59,156.57999999999998,0,Normal Customer
15440.0,3,197,383.68,0,Normal Customer
15442.0,1,120,594.0,0,Normal Customer
15443.0,8,1660,3212.16,0,Normal Customer
15444.0,2,764,1418.26,0,Normal Customer
15445.0,1,58,113.5,0,Normal Customer
15447.0,1,85,155.17,0,Normal Customer
15448.0,1,232,494.64,0,Normal Customer
15449.0,5,810,971.22,0,Normal Customer
15450.0,1,376,429.84,0,Normal Customer
15452.0,3,283,538.73,0,Normal Customer
15453.0,7,845,1388.37,0,Normal Customer
15454.0,1,86,179.1,0,Normal Customer
15456.0,3,660,447.22,0,Normal Customer
15457.0,1,132,237.07,0,Normal Customer
15458.0,1,156,161.64,0,Normal Customer
15460.0,1,109,216.76,0,Normal Customer
15462.0,3,172,234.6,0,Normal Customer
15463.0,1,106,126.14,0,Normal Customer
15464.0,1,350,1048.85,0,Normal Customer
15465.0,23,1217,6945.0199999999995,0,Normal Customer
15466.0,1,246,334.53,0,Normal Customer
15467.0,4,306,511.88,0,Normal Customer
15468.0,5,150,438.46,0,Normal Customer
15469.0,4,150,504.5,0,Normal Customer
15471.0,1,266,469.48,0,Normal Customer
15472.0,1,251,371.56,0,Normal Customer
15473.0,10,552,1465.2,0,Normal Customer
15475.0,1,319,454.10999999999996,0,Normal Customer
15478.0,2,585,1441.42,0,Normal Customer
15480.0,1,303,905.5,0,Normal Customer
15482.0,16,2998,6568.72,0,Normal Customer
15483.0,4,295,233.81,0,Normal Customer
15484.0,5,3136,3563.11,0,Normal Customer
15485.0,3,1306,2575.0,0,Normal Customer
15488.0,1,73,91.32000000000001,0,Normal Customer
15489.0,4,593,1090.03,0,Normal Customer
15491.0,7,1624,3090.85,0,Normal Customer
15492.0,2,483,659.4599999999999,0,Normal Customer
15493.0,7,555,1967.25,0,Normal Customer
15494.0,2,1148,1299.23,0,Normal Customer
15497.0,3,622,1259.7,0,Normal Customer
15498.0,35,6084,12396.46,0,Normal Customer
15500.0,4,572,1131.56,0,Normal Customer
15502.0,21,3823,5541.46,0,Normal Customer
15503.0,1,74,147.09,0,Normal Customer
15504.0,1,33,52.83,0,Normal Customer
15505.0,7,2348,3497.14,0,Normal Customer
15506.0,3,848,979.26,0,Normal Customer
15507.0,1,162,492.36,0,Normal Customer
15508.0,6,440,1000.27,0,Normal Customer
15510.0,1,2,250.0,0,Normal Customer
15511.0,5,271,909.23,0,Normal Customer
15512.0,2,68,121.0,0,Normal Customer
15513.0,22,5545,14520.08,0,Normal Customer
15514.0,12,1791,2963.19,0,Normal Customer
15516.0,3,27,62.43,0,Normal Customer
15517.0,1,293,267.03,0,Normal Customer
15518.0,13,1262,1911.89,0,Normal Customer
15520.0,1,314,343.5,0,Normal Customer
15521.0,11,1674,2574.65,0,Normal Customer
15522.0,2,573,398.84,0,Normal Customer
15523.0,1,132,412.01000000000005,0,Normal Customer
15524.0,1,4,440.0,0,Normal Customer
15525.0,4,414,811.02,0,Normal Customer
15526.0,2,24,148.44,0,Normal Customer
15527.0,10,988,2348.82,0,Normal Customer
15528.0,1,123,229.33,0,Normal Customer
15529.0,12,3489,3967.78,0,Normal Customer
15530.0,4,950,1502.35,0,Normal Customer
15531.0,2,1105,2007.44,0,Normal Customer
15532.0,6,508,1517.08,0,Normal Customer
15533.0,5,256,746.92,0,Normal Customer
15535.0,7,129,459.9,0,Normal Customer
15537.0,1,29,110.92,0,Normal Customer
15539.0,1,410,538.46,0,Normal Customer
15540.0,1,200,213.3,0,Normal Customer
15541.0,1,49,85.13000000000001,0,Normal Customer
15543.0,1,86,127.86,0,Normal Customer
15544.0,11,3105,3542.51,0,Normal Customer
15545.0,2,163,292.71999999999997,0,Normal Customer
15547.0,14,4032,4954.84,0,Normal Customer
15549.0,4,688,1655.76,0,Normal Customer
15550.0,4,295,575.63,0,Normal Customer
15551.0,1,218,436.06,0,Normal Customer
15552.0,1,60,90.12,0,Normal Customer
15553.0,1,451,437.23,0,Normal Customer
15554.0,1,74,217.2,0,Normal Customer
15555.0,20,4410,4758.2,0,Normal Customer
15556.0,1,236,279.77,0,Normal Customer
15557.0,1,219,473.65000000000003,0,Normal Customer
15561.0,5,256,722.74,0,Normal Customer
15562.0,1,39,134.55,0,Normal Customer
15563.0,7,1460,1319.69,0,Normal Customer
15565.0,2,60,173.16,0,Normal Customer
15567.0,1,223,186.01,0,Normal Customer
15568.0,3,461,758.29,0,Normal Customer
15569.0,5,666,1375.71,0,Normal Customer
15570.0,13,2058,4109.97,0,Normal Customer
15571.0,4,264,650.4300000000001,0,Normal Customer
15572.0,7,1229,2552.86,0,Normal Customer
15573.0,2,363,607.45,0,Normal Customer
15574.0,4,349,702.25,0,Normal Customer
15576.0,1,404,940.6700000000001,0,Normal Customer
15577.0,3,89,258.88,0,Normal Customer
15578.0,1,52,127.1,0,Normal Customer
15579.0,2,120,348.6,0,Normal Customer
15581.0,14,286,3429.9700000000003,0,Normal Customer
15582.0,3,453,682.9100000000001,0,Normal Customer
15584.0,5,312,722.61,0,Normal Customer
15585.0,1,320,455.3,0,Normal Customer
15587.0,4,312,913.6800000000001,0,Normal Customer
15589.0,4,242,456.58,0,Normal Customer
15590.0,1,-1,-30.19,0,Normal Customer
15592.0,1,354,388.58,0,Normal Customer
15593.0,1,60,199.8,0,Normal Customer
15594.0,6,982,1767.53,0,Normal Customer
15596.0,9,548,1343.34,0,Normal Customer
15597.0,2,276,315.71999999999997,0,Normal Customer
15598.0,3,156,235.68,0,Normal Customer
15599.0,2,718,761.74,0,Normal Customer
15601.0,17,4978,6745.36,0,Normal Customer
15602.0,14,1001,1083.63,0,Normal Customer
15603.0,1,96,48.480000000000004,0,Normal Customer
15604.0,1,159,216.39,0,Normal Customer
15605.0,5,441,1198.23,0,Normal Customer
15606.0,11,720,2422.64,0,Normal Customer
15607.0,1,202,104.76,0,Normal Customer
15608.0,4,714,1093.68,0,Normal Customer
15609.0,2,145,270.03000000000003,0,Normal Customer
15610.0,1,66,112.46000000000001,0,Normal Customer
15611.0,15,498,1568.39,0,Normal Customer
15612.0,2,52,195.15,0,Normal Customer
15615.0,27,5493,10360.04,0,Normal Customer
15618.0,5,428,747.031,0,Normal Customer
15619.0,1,136,336.40000000000003,0,Normal Customer
15620.0,6,899,1524.4,0,Normal Customer
15621.0,6,463,1158.77,0,Normal Customer
15622.0,16,1552,3224.53,0,Normal Customer
15623.0,1,125,301.03,0,Normal Customer
15624.0,4,357,588.13,0,Normal Customer
15625.0,8,1166,1504.56,0,Normal Customer
15626.0,2,766,675.8,0,Normal Customer
15628.0,10,1882,2865.64,0,Normal Customer
15630.0,3,799,1180.4,0,Normal Customer
15632.0,10,2049,3147.31,0,Normal Customer
15634.0,1,99,243.55,0,Normal Customer
15636.0,2,284,724.76,0,Normal Customer
15637.0,1,128,223.36,0,Normal Customer
15638.0,1,-52,-94.0,0,Normal Customer
15639.0,1,323,425.32,0,Normal Customer
15640.0,17,6572,12433.34,0,Normal Customer
15641.0,4,1562,1887.2,0,Normal Customer
15643.0,6,242,647.4,0,Normal Customer
15644.0,4,557,813.0,0,Normal Customer
15645.0,1,256,612.01,0,Normal Customer
15646.0,4,388,425.14000000000004,0,Normal Customer
15648.0,4,213,599.9,0,Normal Customer
15649.0,2,192,816.0,0,Normal Customer
15651.0,3,479,646.3,0,Normal Customer
15652.0,1,208,337.74,0,Normal Customer
15653.0,2,1200,877.4399999999999,0,Normal Customer
15654.0,2,475,922.53,0,Normal Customer
15655.0,2,319,511.32,0,Normal Customer
15656.0,4,343,748.5,0,Normal Customer
15657.0,1,24,30.0,0,Normal Customer
15658.0,8,232,958.9,0,Normal Customer
15659.0,1,111,306.45,0,Normal Customer
15660.0,11,1037,1552.01,0,Normal Customer
15661.0,2,236,309.8,0,Normal Customer
15663.0,1,106,138.14,0,Normal Customer
15664.0,2,141,358.63,0,Normal Customer
15665.0,2,1666,2242.01,0,Normal Customer
15667.0,1,240,301.32,0,Normal Customer
15668.0,1,72,76.32000000000001,0,Normal Customer
15669.0,5,339,677.69,0,Normal Customer
15670.0,1,91,173.05,0,Normal Customer
15671.0,10,1681,2635.4900000000002,0,Normal Customer
15673.0,4,1514,2881.02,0,Normal Customer
15674.0,8,1075,1744.02,0,Normal Customer
15675.0,3,527,323.69,0,Normal Customer
15676.0,5,2231,3324.09,0,Normal Customer
15677.0,1,319,657.23,0,Normal Customer
15678.0,1,184,352.7,0,Normal Customer
15679.0,4,1170,781.28,0,Normal Customer
15680.0,3,952,1333.68,0,Normal Customer
15681.0,6,556,946.36,0,Normal Customer
15683.0,1,131,193.75,0,Normal Customer
15687.0,11,1308,2981.5,0,Normal Customer
15689.0,2,84,254.1,0,Normal Customer
15690.0,2,408,239.76,0,Normal Customer
15691.0,1,72,136.8,0,Normal Customer
15692.0,1,138,191.04,0,Normal Customer
15694.0,15,1665,6423.6,0,Normal Customer
15695.0,2,212,409.98,0,Normal Customer
15696.0,12,1022,2644.46,0,Normal Customer
15699.0,1,113,309.65,0,Normal Customer
15700.0,3,328,664.03,0,Normal Customer
15701.0,4,923,1542.14,0,Normal Customer
15703.0,1,66,211.5,0,Normal Customer
15704.0,4,1028,2293.62,0,Normal Customer
15705.0,1,62,143.1,0,Normal Customer
15706.0,7,305,1001.8100000000001,0,Normal Customer
15707.0,4,605,945.58,0,Normal Customer
15708.0,11,1258,3329.7200000000003,0,Normal Customer
15709.0,1,121,133.25,0,Normal Customer
15712.0,5,486,1072.3600000000001,0,Normal Customer
15713.0,3,149,346.75,0,Normal Customer
15714.0,2,187,330.88,0,Normal Customer
15716.0,4,744,1118.81,0,Normal Customer
15717.0,1,70,150.3,0,Normal Customer
15719.0,14,2724,5043.96,0,Normal Customer
15720.0,1,281,598.73,0,Normal Customer
15721.0,1,409,507.08,0,Normal Customer
15722.0,6,1021,2181.21,0,Normal Customer
15723.0,1,87,203.1,0,Normal Customer
15724.0,3,72,212.3,0,Normal Customer
15725.0,1,221,415.25,0,Normal Customer
15727.0,7,3065,5178.96,0,Normal Customer
15728.0,1,-34,-134.8,0,Normal Customer
15729.0,2,24,62.0,0,Normal Customer
15730.0,4,683,1108.38,0,Normal Customer
15732.0,2,215,294.12,0,Normal Customer
15733.0,1,62,162.3,0,Normal Customer
15734.0,2,346,1339.45,0,Normal Customer
15737.0,12,584,1121.21,0,Normal Customer
15738.0,19,2967,4788.77,0,Normal Customer
15739.0,1,472,449.12,0,Normal Customer
15740.0,1,152,154.88,0,Normal Customer
15743.0,4,216,784.46,0,Normal Customer
15744.0,1,120,34.8,0,Normal Customer
15745.0,6,412,1071.24,0,Normal Customer
15746.0,2,130,182.96,0,Normal Customer
15747.0,3,480,974.04,0,Normal Customer
15748.0,1,51,149.31,0,Normal Customer
15749.0,4,9014,21535.9,1,Pattern Breaker
15750.0,9,1779,2451.23,0,Normal Customer
15752.0,8,1973,2628.93,0,Normal Customer
15753.0,1,144,79.2,0,Normal Customer
15754.0,4,197,455.67,0,Normal Customer
15755.0,8,1397,2318.88,0,Normal Customer
15756.0,4,242,532.96,0,Normal Customer
15757.0,2,491,714.42,0,Normal Customer
15758.0,1,47,205.25,0,Normal Customer
15759.0,3,60,253.04,0,Normal Customer
15762.0,2,251,583.75,0,Normal Customer
15763.0,3,268,1048.67,0,Normal Customer
15764.0,10,2036,3245.47,0,Normal Customer
15766.0,1,170,315.06,0,Normal Customer
15768.0,4,243,581.8299999999999,0,Normal Customer
15769.0,28,27660,51823.72,1,Pattern Breaker
15773.0,1,311,635.6800000000001,0,Normal Customer
15774.0,1,87,270.8,0,Normal Customer
15775.0,1,68,104.9,0,Normal Customer
15776.0,1,138,241.62,0,Normal Customer
15777.0,5,375,1021.61,0,Normal Customer
15780.0,3,220,475.28000000000003,0,Normal Customer
15781.0,4,178,333.56,0,Normal Customer
15782.0,4,863,2593.94,0,Normal Customer
15783.0,1,212,246.3,0,Normal Customer
15785.0,8,1594,2303.75,0,Normal Customer
15786.0,5,3331,4834.2,0,Normal Customer
15787.0,3,540,948.05,0,Normal Customer
15789.0,1,438,351.3,0,Normal Customer
15790.0,1,114,220.85,0,Normal Customer
15791.0,3,730,1604.44,0,Normal Customer
15793.0,4,552,948.96,0,Normal Customer
15795.0,1,581,610.01,0,Normal Customer
15796.0,10,859,2666.61,0,Normal Customer
15797.0,4,873,2207.4,0,Normal Customer
15799.0,3,955,884.14,0,Normal Customer
15800.0,2,335,699.08,0,Normal Customer
15801.0,4,562,1042.19,0,Normal Customer
15802.0,3,-1,-451.42,0,Normal Customer
15803.0,1,290,415.82000000000005,0,Normal Customer
15804.0,19,2515,3848.55,0,Normal Customer
15805.0,20,3337,5452.17,0,Normal Customer
15806.0,3,602,784.58,0,Normal Customer
15807.0,3,430,903.9,0,Normal Customer
15808.0,5,1341,3724.77,0,Normal Customer
15809.0,6,251,399.21,0,Normal Customer
15810.0,6,737,1145.43,0,Normal Customer
15811.0,9,1061,2171.32,0,Normal Customer
15812.0,5,922,1801.14,0,Normal Customer
15813.0,2,603,1303.9099999999999,0,Normal Customer
15814.0,6,1247,1842.73,0,Normal Customer
15815.0,5,1856,2100.6,0,Normal Customer
15819.0,4,1357,1905.45,0,Normal Customer
15820.0,1,128,206.98,0,Normal Customer
15821.0,2,202,570.96,0,Normal Customer
15822.0,2,375,885.47,0,Normal Customer
15823.0,2,-283,-840.76,0,Normal Customer
15825.0,1,220,532.94,0,Normal Customer
15826.0,4,962,1649.3600000000001,0,Normal Customer
15827.0,19,842,1641.48,0,Normal Customer
15829.0,2,996,636.14,0,Normal Customer
15830.0,2,409,547.7,0,Normal Customer
15831.0,4,1097,747.76,0,Normal Customer
15832.0,1,465,836.79,0,Normal Customer
15834.0,6,961,2084.9,0,Normal Customer
15835.0,4,439,954.09,0,Normal Customer
15836.0,2,24,117.47,0,Normal Customer
15837.0,1,189,391.98,0,Normal Customer
15838.0,21,9007,33350.76,1,Pattern Breaker
15839.0,5,670,1020.74,0,Normal Customer
15840.0,3,394,345.66,0,Normal Customer
15841.0,6,926,1209.1,0,Normal Customer
15843.0,1,27,118.95000000000002,0,Normal Customer
15844.0,1,134,130.73999999999998,0,Normal Customer
15845.0,10,1918,3650.87,0,Normal Customer
15847.0,2,449,389.27,0,Normal Customer
15850.0,2,302,238.85,0,Normal Customer
15852.0,2,48,160.71,0,Normal Customer
15853.0,1,135,110.8,0,Normal Customer
15854.0,11,939,2974.65,0,Normal Customer
15855.0,5,470,712.24,0,Normal Customer
15856.0,30,10941,16173.67,1,Pattern Breaker
15857.0,1,308,297.0,0,Normal Customer
15858.0,5,1167,1438.85,0,Normal Customer
15860.0,8,440,977.21,0,Normal Customer
15861.0,10,2543,3000.36,0,Normal Customer
15862.0,4,585,832.88,0,Normal Customer
15863.0,2,19,68.84,0,Normal Customer
15864.0,8,1044,1769.7800000000002,0,Normal Customer
15865.0,3,368,895.13,0,Normal Customer
15866.0,1,126,230.53,0,Normal Customer
15867.0,16,2052,3797.79,0,Normal Customer
15869.0,2,175,149.64,0,Normal Customer
15870.0,1,335,354.09000000000003,0,Normal Customer
15872.0,2,212,360.93,0,Normal Customer
15874.0,9,2506,4330.67,0,Normal Customer
15877.0,3,246,440.78,0,Normal Customer
15880.0,2,187,313.28000000000003,0,Normal Customer
15881.0,8,199,438.24,0,Normal Customer
15882.0,4,266,495.36,0,Normal Customer
15883.0,2,223,396.48,0,Normal Customer
15885.0,3,111,379.35,0,Normal Customer
15886.0,1,147,181.09,0,Normal Customer
15888.0,2,60,141.27,0,Normal Customer
15889.0,2,215,446.87,0,Normal Customer
15891.0,1,442,524.52,0,Normal Customer
15894.0,2,168,263.55,0,Normal Customer
15895.0,1,94,179.17,0,Normal Customer
15897.0,2,261,222.05,0,Normal Customer
15898.0,6,568,1384.68,0,Normal Customer
15899.0,1,39,56.25,0,Normal Customer
15900.0,1,221,351.11,0,Normal Customer
15901.0,3,384,363.88,0,Normal Customer
15903.0,8,2409,5126.34,0,Normal Customer
15904.0,1,84,164.68,0,Normal Customer
15906.0,8,538,1521.79,0,Normal Customer
15907.0,3,509,967.45,0,Normal Customer
15909.0,1,98,191.94,0,Normal Customer
15910.0,8,1015,1232.18,0,Normal Customer
15912.0,2,185,264.62,0,Normal Customer
15916.0,10,752,1491.24,0,Normal Customer
15917.0,1,42,123.1,0,Normal Customer
15918.0,2,153,334.23,0,Normal Customer
15919.0,2,545,639.89,0,Normal Customer
15920.0,4,99,167.5,0,Normal Customer
15921.0,1,166,336.03000000000003,0,Normal Customer
15922.0,2,136,363.6,0,Normal Customer
15923.0,1,122,127.08,0,Normal Customer
15925.0,1,93,207.15,0,Normal Customer
15930.0,1,139,426.63,0,Normal Customer
15932.0,11,2311,2461.85,0,Normal Customer
15933.0,3,885,1107.46,0,Normal Customer
15935.0,2,115,416.86,0,Normal Customer
15937.0,1,73,145.35,0,Normal Customer
15938.0,5,240,404.58,0,Normal Customer
15939.0,16,4725,6102.26,0,Normal Customer
15940.0,2,3,31.799999999999997,0,Normal Customer
15942.0,1,232,337.44,0,Normal Customer
15944.0,1,50,325.1,0,Normal Customer
15945.0,1,52,181.0,0,Normal Customer
15947.0,1,898,1708.24,0,Normal Customer
15948.0,2,567,955.24,0,Normal Customer
15949.0,2,284,364.72,0,Normal Customer
15950.0,5,722,1705.26,0,Normal Customer
15951.0,3,306,669.57,0,Normal Customer
15952.0,4,399,806.57,0,Normal Customer
15953.0,10,885,1634.53,0,Normal Customer
15955.0,14,2124,4389.81,0,Normal Customer
15957.0,1,211,428.89,0,Normal Customer
15958.0,1,33,104.35,0,Normal Customer
15963.0,2,298,470.76,0,Normal Customer
15965.0,4,453,845.64,0,Normal Customer
15967.0,2,211,418.83,0,Normal Customer
15969.0,4,120,582.9,0,Normal Customer
15970.0,1,116,314.1,0,Normal Customer
15971.0,12,1717,4199.85,0,Normal Customer
15973.0,3,87,99.77000000000002,0,Normal Customer
15974.0,8,2256,3429.55,0,Normal Customer
15975.0,1,243,371.01,0,Normal Customer
15976.0,2,277,430.94,0,Normal Customer
15977.0,2,1016,1054.73,0,Normal Customer
15978.0,1,888,1098.78,0,Normal Customer
15980.0,3,1560,2398.86,0,Normal Customer
15981.0,8,1866,3408.48,0,Normal Customer
15983.0,4,892,1475.02,0,Normal Customer
15984.0,11,1833,2816.97,0,Normal Customer
15985.0,3,836,1037.42,0,Normal Customer
15986.0,1,268,168.12,0,Normal Customer
15987.0,7,1556,1451.28,0,Normal Customer
15988.0,1,181,158.03,0,Normal Customer
15990.0,2,443,792.11,0,Normal Customer
15992.0,1,17,41.989999999999995,0,Normal Customer
15993.0,10,2042,2756.82,0,Normal Customer
15994.0,1,177,427.07,0,Normal Customer
15996.0,7,382,1044.78,0,Normal Customer
15998.0,6,2037,3084.17,0,Normal Customer
16000.0,3,5110,12393.7,0,Normal Customer
16003.0,5,1185,2735.37,0,Normal Customer
16005.0,4,300,615.39,0,Normal Customer
16006.0,1,84,101.4,0,Normal Customer
16007.0,4,1393,1701.94,0,Normal Customer
16008.0,3,323,478.78,0,Normal Customer
16009.0,4,378,992.71,0,Normal Customer
16010.0,3,210,407.5,0,Normal Customer
16011.0,16,2042,3362.71,0,Normal Customer
16012.0,3,799,1415.29,0,Normal Customer
16013.0,51,13845,33366.25,1,Pattern Breaker
16014.0,4,261,653.13,0,Normal Customer
16015.0,4,906,690.54,0,Normal Customer
16016.0,10,618,1483.31,0,Normal Customer
16017.0,1,102,211.88,0,Normal Customer
16018.0,2,190,408.90000000000003,0,Normal Customer
16019.0,10,1649,3450.2400000000002,0,Normal Customer
16020.0,2,487,851.01,0,Normal Customer
16022.0,1,261,628.28,0,Normal Customer
16023.0,3,358,719.81,0,Normal Customer
16024.0,1,398,251.24,0,Normal Customer
16025.0,1,338,439.65999999999997,0,Normal Customer
16026.0,1,243,236.09,0,Normal Customer
16027.0,7,1146,852.12,0,Normal Customer
16029.0,73,32148,50992.61,1,Pattern Breaker
16030.0,1,283,331.24,0,Normal Customer
16031.0,2,423,548.94,0,Normal Customer
16033.0,27,3516,8727.61,0,Normal Customer
16034.0,3,242,437.7,0,Normal Customer
16036.0,2,716,758.92,0,Normal Customer
16037.0,3,428,855.02,0,Normal Customer
16038.0,4,241,454.33000000000004,0,Normal Customer
16040.0,3,684,1313.55,0,Normal Customer
16041.0,3,1584,3166.4,0,Normal Customer
16042.0,7,745,1147.37,0,Normal Customer
16043.0,4,503,773.99,0,Normal Customer
16045.0,4,897,1340.7,0,Normal Customer
16048.0,3,143,243.69000000000003,0,Normal Customer
16049.0,3,793,1111.79,0,Normal Customer
16050.0,1,278,137.9,0,Normal Customer
16052.0,1,282,362.06,0,Normal Customer
16053.0,2,1793,1511.95,0,Normal Customer
16054.0,1,380,783.9,0,Normal Customer
16055.0,1,22,134.8,0,Normal Customer
16056.0,1,347,664.85,0,Normal Customer
16057.0,9,833,2140.2200000000003,0,Normal Customer
16059.0,6,643,1459.8600000000001,0,Normal Customer
16061.0,1,-1,-29.95,0,Normal Customer
16062.0,4,800,1153.62,0,Normal Customer
16063.0,2,262,335.32,0,Normal Customer
16065.0,1,231,372.09,0,Normal Customer
16066.0,5,936,1521.87,0,Normal Customer
16070.0,2,457,852.15,0,Normal Customer
16071.0,1,180,326.24,0,Normal Customer
16072.0,1,140,584.3199999999999,0,Normal Customer
16073.0,2,37,94.35,0,Normal Customer
16076.0,11,1363,2173.53,0,Normal Customer
16078.0,1,16,79.2,0,Normal Customer
16079.0,3,864,1352.0,0,Normal Customer
16080.0,3,104,176.6,0,Normal Customer
16081.0,5,1477,2806.9,0,Normal Customer
16083.0,2,908,1317.62,0,Normal Customer
16084.0,1,216,436.18,0,Normal Customer
16085.0,5,636,981.51,0,Normal Customer
16086.0,6,510,1119.31,0,Normal Customer
16091.0,2,154,315.06,0,Normal Customer
16092.0,5,602,779.36,0,Normal Customer
16093.0,1,20,17.0,0,Normal Customer
16094.0,5,633,1041.83,0,Normal Customer
16096.0,1,155,320.62,0,Normal Customer
16097.0,1,87,185.04999999999998,0,Normal Customer
16098.0,8,613,2005.63,0,Normal Customer
16099.0,3,434,731.9,0,Normal Customer
16101.0,3,738,1245.96,0,Normal Customer
16102.0,3,942,1842.14,0,Normal Customer
16103.0,6,558,1429.64,0,Normal Customer
16104.0,1,123,302.36,0,Normal Customer
16105.0,1,330,336.96,0,Normal Customer
16106.0,1,74,108.38,0,Normal Customer
16107.0,7,1176,3204.1600000000003,0,Normal Customer
16108.0,2,599,816.1,0,Normal Customer
16109.0,2,612,611.88,0,Normal Customer
16110.0,3,733,1337.48,0,Normal Customer
16112.0,4,574,195.73999999999998,0,Normal Customer
16113.0,1,176,161.38,0,Normal Customer
16114.0,1,43,135.75000000000003,0,Normal Customer
16115.0,8,1001,1667.97,0,Normal Customer
16116.0,2,246,592.88,0,Normal Customer
16117.0,1,130,232.21,0,Normal Customer
16119.0,2,240,423.36,0,Normal Customer
16120.0,5,866,1294.14,0,Normal Customer
16121.0,2,586,867.11,0,Normal Customer
16122.0,4,1128,684.4200000000001,0,Normal Customer
16123.0,1,170,307.78,0,Normal Customer
16124.0,2,41,187.15,0,Normal Customer
16125.0,1,124,289.35,0,Normal Customer
16126.0,4,2125,6287.77,0,Normal Customer
16127.0,1,323,656.25,0,Normal Customer
16128.0,5,988,1880.22,0,Normal Customer
